Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4284000,1.2676516,182.625,44.47759,189.0387025,189.0387025,1
,,,,,,
4287000,1.2676516,197.7333333,44.8262,206.7872284,206.7872284,1
,,,,,,
4290000,1.2673409,175.1176471,45.231434,151.7233985,151.7233985,1
,,,,,,
4293000,1.267176,182.8823529,44.508415,192.7461552,192.7461552,1
,,,,,,
4296000,1.2671759,250.9166667,45.386856,270.4466308,270.4466308,1
,,,,,,
4299000,1.267176,142.55,43.777912,148.323817,148.323817,1
,,,,,,
4302000,1.267176,194.875,46.46961,187.3698957,187.3698957,1
,,,,,,
4305000,1.267176,188.7333333,46.873737,196.8786659,196.8786659,1
,,,,,,
4308000,1.2671759,211.7333333,43.184956,208.9420254,208.9420254,1
,,,,,,
4311000,1.2668145,191.4666667,47.138752,201.242266,201.242266,1
,,,,,,
4314000,1.2667875,216.5,46.00709,219.2604812,219.2604812,1
,,,,,,
4317000,1.2667875,191.3333333,45.16748,188.0664563,188.0664563,1
,,,,,,
4320000,1.2667875,197.6,43.836903,216.8862394,216.8862394,1
,,,,,,
4323000,1.2667875,199.3333333,46.31683,179.1293315,179.1293315,1
,,,,,,
4326000,1.2667875,214.1428571,46.108616,242.7250696,242.7250696,1
,,,,,,
4329000,1.2667395,180.0588235,46.44746,194.495697,194.495697,1
,,,,,,
4332000,1.2661734,227.3076923,47.22428,217.8074183,217.8074183,1
,,,,,,
4335000,1.2661732,156.5263158,45.67638,157.9360522,157.9360522,1
,,,,,,
4338000,1.2661734,186.125,47.336784,190.6176033,190.6176033,1
,,,,,,
4341000,1.2661734,201.5333333,47.470108,213.6694082,213.6694082,1
,,,,,,
4344000,1.2661732,173.7222222,45.119442,174.3891356,174.3891356,1
,,,,,,
4347000,1.2661732,165.4117647,46.378498,181.0494286,181.0494286,1
,,,,,,
4350000,1.2660072,236.8571429,45.68923,214.0480908,214.0480908,1
,,,,,,
4353000,1.2657487,176.8666667,47.202736,206.2503482,206.2503482,1
,,,,,,
4356000,1.265749,284.0909091,43.548477,227.2057412,227.2057412,1
,,,,,,
4359000,1.2657489,176.75,46.862045,210.2630572,210.2630572,1
,,,,,,
4362000,1.2657489,210.9285714,44.726433,192.3735867,192.3735867,1
,,,,,,
4365000,1.2657489,222.5714286,48.088215,240.8790049,240.8790049,1
,,,,,,
4368000,1.2657489,151.5789474,44.68057,151.4850119,151.4850119,1
,,,,,,
4371000,1.2654952,157.1052632,46.37619,159.3882104,159.3882104,1
,,,,,,
4374000,1.2652065,210.9285714,47.100704,214.5200582,214.5200582,1
,,,,,,
4377000,1.2652065,178.1176471,49.588314,186.4973158,186.4973158,1
,,,,,,
4380000,1.2652063,174.3529412,47.350464,174.6858406,174.6858406,1
,,,,,,
4383000,1.2652066,187.1666667,47.15277,158.6056065,158.6056065,1
,,,,,,
4386000,1.2652065,230.1666667,47.275024,267.2780736,267.2780736,1
,,,,,,
4389000,1.2652065,236.1666667,48.267536,252.1554724,252.1554724,1
,,,,,,
4392000,1.2651312,188.0625,49.011513,182.8993495,182.8993495,1
,,,,,,
4395000,1.2650139,209.0714286,48.859253,220.0689735,220.0689735,1
,,,,,,
4398000,1.265014,176.2941176,46.603302,180.6929431,180.6929431,1
,,,,,,
4401000,1.2650138,191.4375,49.452568,215.870687,215.870687,1
,,,,,,
4404000,1.265014,303.9,46.9588,289.0432289,289.0432289,1
,,,,,,
4407000,1.2650139,212.9285714,49.526924,233.4380264,233.4380264,1
,,,,,,
4410000,1.2650139,152.3684211,48.162872,150.3607838,150.3607838,1
,,,,,,
4413000,1.2647837,209.0714286,48.176533,211.4873941,211.4873941,1
,,,,,,
4416000,1.2646674,246.9230769,49.828598,206.7014876,206.7014876,1
,,,,,,
4419000,1.2646674,242.5,48.885147,288.9903094,288.9903094,1
,,,,,,
4422000,1.2646674,295,48.89278,331.3723648,331.3723648,1
,,,,,,
4425000,1.2646674,174.1176471,46.764008,188.5389568,188.5389568,1
,,,,,,
4428000,1.2646675,197.4,47.853645,191.7693146,191.7693146,1
,,,,,,
4431000,1.2646674,202.9333333,48.982224,217.8692907,217.8692907,1
,,,,,,
4434000,1.2644181,210.5,49.79127,204.1793276,204.1793276,1
,,,,,,
4437000,1.2642864,179.0588235,48.863785,189.486948,189.486948,1
,,,,,,
4440000,1.2642864,207.4285714,51.249508,225.8578012,225.8578012,1
,,,,,,
4443000,1.2642865,224.1538462,48.585655,207.1463779,207.1463779,1
,,,,,,
4446000,1.2642863,240.4285714,50.77825,236.1341896,236.1341896,1
,,,,,,
4449000,1.2642864,241.1818182,48.976192,267.811391,267.811391,1
,,,,,,
4452000,1.2642863,203,48.563866,208.0641856,208.0641856,1
,,,,,,
4455000,1.264021,324.6666667,50.016598,364.1768629,364.1768629,1
,,,,,,
4458000,1.2639233,203.8125,49.73315,197.7200174,197.7200174,1
,,,,,,
4461000,1.2639235,254.7272727,51.841915,274.0976028,274.0976028,1
,,,,,,
4464000,1.2639235,183.1875,49.8154,192.6918731,192.6918731,1
,,,,,,
4467000,1.2639235,266.4545455,47.61,223.5268631,223.5268631,1
,,,,,,
4470000,1.2639235,239,49.814415,284.5539536,284.5539536,1
,,,,,,
4473000,1.2638881,210.2857143,51.20595,218.5651509,218.5651509,1
,,,,,,
4476000,1.263567,291,51.403767,307.6834557,307.6834557,1
,,,,,,
4479000,1.263567,237.4615385,50.281418,254.2191109,254.2191109,1
,,,,,,
4482000,1.2635669,225.6153846,49.72869,235.5439788,235.5439788,1
,,,,,,
4485000,1.2635669,268.5,51.85089,267.8826536,267.8826536,1
,,,,,,
4488000,1.2635669,207.9285714,51.17315,222.211841,222.211841,1
,,,,,,
4491000,1.2635669,190.375,50.03235,178.2455373,178.2455373,1
,,,,,,
4494000,1.2635535,203.9285714,48.637012,237.1595631,237.1595631,1
,,,,,,
4497000,1.263461,214.1428571,49.88285,224.8254702,224.8254702,1
,,,,,,
4500000,1.2634609,169.8823529,51.16802,166.4073904,166.4073904,1
,,,,,,
4503000,1.2634609,210.2142857,50.808804,241.6671219,241.6671219,1
,,,,,,
4506000,1.263461,243,49.59544,244.4250999,244.4250999,1
,,,,,,
4509000,1.263461,298.6666667,51.794556,261.6038173,261.6038173,1
,,,,,,
4512000,1.2634608,221.4545455,51.362503,283.026619,283.026619,1
,,,,,,
4515000,1.2633528,194.1333333,50.47214,220.704277,220.704277,1
,,,,,,
4518000,1.2628139,263.6363636,52.4068,280.5215704,280.5215704,1
,,,,,,
4521000,1.2628137,185.25,47.910324,186.3007625,186.3007625,1
,,,,,,
4524000,1.2628139,304.1,52.41325,322.0281578,322.0281578,1
,,,,,,
4527000,1.2628138,259.75,52.230312,271.8072179,271.8072179,1
,,,,,,
4530000,1.2628139,235.3333333,50.53581,258.0739975,258.0739975,1
,,,,,,
4533000,1.2628139,185.125,50.5036,191.2592564,191.2592564,1
,,,,,,
4536000,1.2627622,203.9333333,53.049175,204.5210884,204.5210884,1
,,,,,,
4539000,1.2626593,259.5,53.44472,273.2772522,273.2772522,1
,,,,,,
4542000,1.2626594,336.2222222,53.455734,304.2546997,304.2546997,1
,,,,,,
4545000,1.2626594,169.8235294,50.82346,197.3702049,197.3702049,1
,,,,,,
4548000,1.2626594,262.2727273,51.15001,239.0634995,239.0634995,1
,,,,,,
4551000,1.2626594,291,52.423656,379.6507263,379.6507263,1
,,,,,,
4554000,1.2626594,240,50.04349,249.3478593,249.3478593,1
,,,,,,
4557000,1.2625571,300.7,52.32188,315.8251793,315.8251793,1
,,,,,,
4560000,1.262284,210,49.91946,223.4507632,223.4507632,1
,,,,,,
4563000,1.262284,199.5333333,50.299385,211.7314018,211.7314018,1
,,,,,,
4566000,1.262284,174.7647059,51.037056,172.7943928,172.7943928,1
,,,,,,
4569000,1.262284,394,53.94394,338.5057354,338.5057354,1
,,,,,,
4572000,1.262284,228.25,52.113163,324.5593535,324.5593535,1
,,,,,,
4575000,1.262284,233.1538462,49.334286,231.1001106,231.1001106,1
,,,,,,
4578000,1.2621853,159.7894737,49.50595,167.9196394,167.9196394,1
,,,,,,
4581000,1.2621081,265.5833333,53.56102,257.3325825,257.3325825,1
,,,,,,
4584000,1.2621078,243.3636364,52.78595,273.0547874,273.0547874,1
,,,,,,
4587000,1.2621081,343,51.282818,314.6829872,314.6829872,1
,,,,,,
4590000,1.262108,200.4615385,51.436264,248.7305421,248.7305421,1
,,,,,,
4593000,1.262108,187.4705882,51.87107,176.7230664,176.7230664,1
,,,,,,
4596000,1.262108,210.8461538,53.123493,242.5548683,242.5548683,1
,,,,,,
4599000,1.2619519,249.8461538,54.34838,253.7621211,253.7621211,1
,,,,,,
4602000,1.2618818,241.5833333,54.614155,260.7381786,260.7381786,1
,,,,,,
4605000,1.2618818,177.5,51.9019,193.8638427,193.8638427,1
,,,,,,
4608000,1.261882,245.9230769,55.01317,254.0574265,254.0574265,1
,,,,,,
4611000,1.261882,356.25,54.71766,386.3954906,386.3954906,1
,,,,,,
4614000,1.2618818,334.7,52.226696,315.7231697,315.7231697,1
,,,,,,
4617000,1.261882,365.4285714,52.17756,460.6337019,460.6337019,1
,,,,,,
4620000,1.2616761,221.5714286,53.353333,229.4827366,229.4827366,1
,,,,,,
4623000,1.2616044,348.875,55.79426,362.2377684,362.2377684,1
,,,,,,
4626000,1.2616044,306.0909091,54.888035,270.4391344,270.4391344,1
,,,,,,
4629000,1.2616044,498,56.05832,643.3351929,643.3351929,1
,,,,,,
4632000,1.2616044,264.8333333,54.369656,284.3024502,284.3024502,1
,,,,,,
4635000,1.2616044,223.5384615,56.315586,252.3710908,252.3710908,1
,,,,,,
4638000,1.2616044,221.3846154,53.260944,218.30286,218.30286,1
,,,,,,
4641000,1.2611848,365.6666667,56.170807,400.843394,400.843394,1
,,,,,,
4644000,1.2611088,283.9090909,54.071854,295.7621106,295.7621106,1
,,,,,,
4647000,1.2611088,234.9090909,54.144127,257.2475662,257.2475662,1
,,,,,,
4650000,1.2611088,221.7142857,55.618782,235.3018112,235.3018112,1
,,,,,,
4653000,1.2611086,218.3076923,52.717354,215.2881596,215.2881596,1
,,,,,,
4656000,1.2611086,251.8333333,55.585785,278.736021,278.736021,1
,,,,,,
4659000,1.2611088,268.9166667,52.777416,295.0290108,295.0290108,1
,,,,,,
4662000,1.260901,307.6363636,56.672535,282.3612074,282.3612074,1
,,,,,,
4665000,1.26089,253.5,55.0279,304.654538,304.654538,1
,,,,,,
4668000,1.26089,292.1,56.744923,334.6832024,334.6832024,1
,,,,,,
4671000,1.26089,250.5,50.373333,220.097359,220.097359,1
,,,,,,
4674000,1.26089,265.9,54.33769,307.5859055,307.5859055,1
,,,,,,
4677000,1.2608899,292.7,56.219116,340.7017883,340.7017883,1
,,,,,,
4680000,1.260859,219.1428571,56.60926,220.8525036,220.8525036,1
,,,,,,
4683000,1.2607621,490.2857143,55.95568,437.1890826,437.1890826,1
,,,,,,
4686000,1.2607621,254.1111111,54.76486,355.2568584,355.2568584,1
,,,,,,
4689000,1.2607622,271.8333333,55.275898,264.8328066,264.8328066,1
,,,,,,
4692000,1.2607621,464.5,56.028545,541.34434,541.34434,1
,,,,,,
4695000,1.2607621,323,56.017635,356.7024701,356.7024701,1
,,,,,,
4698000,1.2607621,299.9,56.10957,290.905056,290.905056,1
,,,,,,
4701000,1.260734,289.4545455,56.416874,277.4711331,277.4711331,1
,,,,,,
4704000,1.2604705,323.6,57.294872,357.0641243,357.0641243,1
,,,,,,
4707000,1.2604704,259.2,55.47062,300.4778801,300.4778801,1
,,,,,,
4710000,1.2604706,316.0909091,56.683773,308.9319784,308.9319784,1
,,,,,,
4713000,1.2604705,238,55.31186,297.5034607,297.5034607,1
,,,,,,
4716000,1.2604704,238.8461538,57.24188,261.3718975,261.3718975,1
,,,,,,
4719000,1.2604704,224.3076923,56.88365,232.8164828,232.8164828,1
,,,,,,
4722000,1.260424,387.375,57.874126,323.0508022,323.0508022,1
,,,,,,
4725000,1.2601577,294.2,53.97631,347.5599983,347.5599983,1
,,,,,,
4728000,1.2601577,324.5555556,58.697647,332.4882321,332.4882321,1
,,,,,,
4731000,1.2601577,341.3333333,58.239517,439.3357934,439.3357934,1
,,,,,,
4734000,1.2601576,221.0714286,59.445274,201.7259911,201.7259911,1
,,,,,,
4737000,1.2601577,249.6923077,56.14827,268.2291996,268.2291996,1
,,,,,,
4740000,1.2601577,431.875,56.687485,407.9410515,407.9410515,1
,,,,,,
4743000,1.2598379,241.8888889,56.037514,339.8052224,339.8052224,1
,,,,,,
4746000,1.2596017,232.7692308,59.451912,269.8939544,269.8939544,1
,,,,,,
4749000,1.2596018,249.0769231,58.390347,245.5091955,245.5091955,1
,,,,,,
4752000,1.2596017,223.4166667,59.466496,278.0026786,278.0026786,1
,,,,,,
4755000,1.2596017,261.5454545,57.660206,272.2395963,272.2395963,1
,,,,,,
4758000,1.2596017,362.2222222,55.470173,351.8068691,351.8068691,1
,,,,,,
4761000,1.2596017,247.5454545,56.273422,260.6024538,260.6024538,1
,,,,,,
4764000,1.259322,348,59.932262,351.2888321,351.2888321,1
,,,,,,
4767000,1.2591516,254.1,56.259518,299.1181107,299.1181107,1
,,,,,,
4770000,1.2591516,365.75,57.49085,385.2109919,385.2109919,1
,,,,,,
4773000,1.2591516,293,59.0823,314.3507836,314.3507836,1
,,,,,,
4776000,1.2591516,400.1428571,55.694756,425.8343822,425.8343822,1
,,,,,,
4779000,1.2591516,363,58.206154,418.2270336,418.2270336,1
,,,,,,
4782000,1.2591515,289.4,60.380035,331.217337,331.217337,1
,,,,,,
4785000,1.2589118,440.25,60.184185,423.1745405,423.1745405,1
,,,,,,
4788000,1.258822,395.5714286,57.153706,470.9258728,470.9258728,1
,,,,,,
4791000,1.258822,334.25,60.72894,348.1366558,348.1366558,1
,,,,,,
4794000,1.2588217,360.3333333,56.26049,416.5168109,416.5168109,1
,,,,,,
4797000,1.2588217,381,59.3701,335.4995766,335.4995766,1
,,,,,,
4800000,1.2588218,276.1111111,56.69508,341.2759697,341.2759697,1
,,,,,,
4803000,1.2588218,265.4545455,58.060593,280.5919959,280.5919959,1
,,,,,,
4806000,1.2584194,256.2727273,60.443333,319.6287689,319.6287689,1
,,,,,,
4809000,1.2583388,262.5454545,59.62634,276.834517,276.834517,1
,,,,,,
4812000,1.2583388,315.8,58.938324,326.8750717,326.8750717,1
,,,,,,
4815000,1.2583388,457.5714286,60.87623,416.0274974,416.0274974,1
,,,,,,
4818000,1.2583388,363.625,60.440266,463.6762743,463.6762743,1
,,,,,,
4821000,1.2583388,349,57.66726,377.8337746,377.8337746,1
,,,,,,
4824000,1.2583389,267.1666667,56.713337,288.6874946,288.6874946,1
,,,,,,
4827000,1.257908,459.5,61.995865,533.9013481,533.9013481,1
,,,,,,
4830000,1.2578267,281.1818182,60.13709,316.9405835,316.9405835,1
,,,,,,
4833000,1.2578264,376.375,61.41794,331.632925,331.632925,1
,,,,,,
4836000,1.2578267,384.75,59.64164,446.5332603,446.5332603,1
,,,,,,
4839000,1.2578264,281.9,58.988487,297.8906967,297.8906967,1
,,,,,,
4842000,1.2578266,278.2727273,63.72461,343.7817952,343.7817952,1
,,,,,,
4845000,1.2578266,471.2857143,59.649975,462.581846,462.581846,1
,,,,,,
4848000,1.257598,411.7142857,59.68955,456.5847713,456.5847713,1
,,,,,,
4851000,1.2575827,504.5714286,63.988605,465.6671949,465.6671949,1
,,,,,,
4854000,1.2575827,399.3333333,63.76709,554.8361664,554.8361664,1
,,,,,,
4857000,1.2575825,769.25,63.4948,812.7434616,812.7434616,1
,,,,,,
4860000,1.2575827,261.9,62.218864,308.2698166,308.2698166,1
,,,,,,
4863000,1.2575827,383.375,62.24243,373.4665365,373.4665365,1
,,,,,,
4866000,1.2575827,487.3333333,62.023594,614.9128418,614.9128418,1
,,,,,,
4869000,1.2569319,413.7777778,64.64664,373.6214447,373.6214447,1
,,,,,,
4872000,1.2568812,224.7,62.834637,357.8196457,357.8196457,1
,,,,,,
4875000,1.2568815,237.0769231,63.317123,224.8017255,224.8017255,1
,,,,,,
4878000,1.2568814,373.125,59.081978,378.0530472,378.0530472,1
,,,,,,
4881000,1.2568814,324.3333333,59.44975,417.9930522,417.9930522,1
,,,,,,
4884000,1.2568815,250.4615385,60.062054,254.5840902,254.5840902,1
,,,,,,
4887000,1.2567236,398.5714286,62.732124,441.7224099,441.7224099,1
,,,,,,
4890000,1.2564955,417.6666667,62.599155,498.4694574,498.4694574,1
,,,,,,
4893000,1.2564955,434.1428571,61.54127,486.7387521,486.7387521,1
,,,,,,
4896000,1.2564956,346.7777778,59.08279,354.8492766,354.8492766,1
,,,,,,
4899000,1.2564955,371.75,65.39429,380.4610691,380.4610691,1
,,,,,,
4902000,1.2564955,324.1111111,64.631454,409.8860279,409.8860279,1
,,,,,,
4905000,1.2564954,405.4285714,63.10324,456.9780448,456.9780448,1
,,,,,,
4908000,1.2563589,384.875,63.078518,377.670743,377.670743,1
,,,,,,
4911000,1.2558211,382.25,61.62502,446.6554356,446.6554356,1
,,,,,,
4914000,1.2558212,490.1666667,62.382374,434.4072685,434.4072685,1
,,,,,,
4917000,1.2558212,343.2222222,63.58355,444.658404,444.658404,1
,,,,,,
4920000,1.2558212,401.7142857,65.79418,466.0351366,466.0351366,1
,,,,,,
4923000,1.2558212,301.3,63.388588,369.2416504,369.2416504,1
,,,,,,
4926000,1.2558212,539.6666667,62.490738,493.5267512,493.5267512,1
,,,,,,
4929000,1.2557524,367.625,64.73419,454.0230579,454.0230579,1
,,,,,,
4932000,1.2555938,309.4444444,64.5823,375.2290794,375.2290794,1
,,,,,,
4935000,1.255594,280.1818182,63.86703,262.7872242,262.7872242,1
,,,,,,
4938000,1.2555939,642.6,65.409134,743.2588318,743.2588318,1
,,,,,,
4941000,1.255594,409.4285714,61.740753,498.3316441,498.3316441,1
,,,,,,
4944000,1.2555939,288.7,65.52377,292.0069408,292.0069408,1
,,,,,,
4947000,1.2555939,313.8333333,62.406326,312.4835324,312.4835324,1
,,,,,,
4950000,1.2555187,696,65.50472,948.6131388,948.6131388,1
,,,,,,
4953000,1.2555027,535.1666667,67.162224,559.2951965,559.2951965,1
,,,,,,
4956000,1.2555027,661.8,64.605934,756.2401855,756.2401855,1
,,,,,,
4959000,1.2555026,565.4,66.620995,540.4405151,540.4405151,1
,,,,,,
4962000,1.2555027,370.25,65.97094,498.7404556,498.7404556,1
,,,,,,
4965000,1.2555027,748.75,66.484276,678.6616669,678.6616669,1
,,,,,,
4968000,1.2555027,333.125,66.45091,491.3036785,491.3036785,1
,,,,,,
4971000,1.2553684,380.7777778,65.9962,357.1356701,357.1356701,1
,,,,,,
4974000,1.2552243,577.4,65.38443,596.9309143,596.9309143,1
,,,,,,
4977000,1.2552243,533,67.455696,710.7205643,710.7205643,1
,,,,,,
4980000,1.2552242,468.1428571,66.91709,413.3249035,413.3249035,1
,,,,,,
4983000,1.2552243,733.5,67.90217,1007.444321,1007.444321,1
,,,,,,
4986000,1.2552243,287.5,63.449654,340.4110468,340.4110468,1
,,,,,,
4989000,1.2552243,468.7142857,68.344215,428.1822619,428.1822619,1
,,,,,,
4992000,1.2551589,379.7142857,67.47494,507.6073434,507.6073434,1
,,,,,,
4995000,1.2550929,549.5714286,69.67396,530.9370357,530.9370357,1
,,,,,,
4998000,1.255093,726,69.46818,849.2168172,849.2168172,1
,,,,,,
5001000,1.255093,505.8333333,66.27964,639.6649806,639.6649806,1
,,,,,,
5004000,1.255093,563.1666667,67.6683,560.9785487,560.9785487,1
,,,,,,
5007000,1.2550929,413.1428571,67.54927,535.6305139,535.6305139,1
,,,,,,
5010000,1.2550929,457.5,66.077415,514.4081472,514.4081472,1
,,,,,,
5013000,1.2549525,303.8,69.68239,324.2372406,324.2372406,1
,,,,,,
5016000,1.2548792,469.8333333,67.518814,550.4582342,550.4582342,1
,,,,,,
5019000,1.2548791,507.4285714,70.196785,500.1806652,500.1806652,1
,,,,,,
5022000,1.2548791,315,66.95959,430.3924086,430.3924086,1
,,,,,,
5025000,1.2548792,319,64.9395,367.8672748,367.8672748,1
,,,,,,
5028000,1.2548791,537.3333333,67.275,468.2813085,468.2813085,1
,,,,,,
5031000,1.254879,499.5,67.820595,623.1756261,623.1756261,1
,,,,,,
5034000,1.2549226,431,70.90953,499.4663958,499.4663958,1
,,,,,,
5037000,1.2549219,405.3333333,68.68993,545.1224162,545.1224162,1
,,,,,,
5040000,1.2549219,418.375,67.95914,375.8392258,375.8392258,1
,,,,,,
5043000,1.2549218,290.6,68.11975,357.2476608,357.2476608,1
,,,,,,
5046000,1.2549218,413.2857143,66.78398,443.945488,443.945488,1
,,,,,,
5049000,1.2549219,504.8333333,71.017075,506.6431503,506.6431503,1
,,,,,,
5052000,1.2549218,701.5,67.8071,871.0269318,871.0269318,1
,,,,,,
5055000,1.2545654,633.6,67.416824,763.6496338,763.6496338,1
,,,,,,
5058000,1.2545195,392.375,70.393776,412.4842186,412.4842186,1
,,,,,,
5061000,1.2545196,366.125,71.06975,463.6072254,463.6072254,1
,,,,,,
5064000,1.2545197,559.3333333,70.786995,531.4846331,531.4846331,1
,,,,,,
5067000,1.2545195,506,70.6729,658.202356,658.202356,1
,,,,,,
5070000,1.2545197,609.8,70.011925,672.0234604,672.0234604,1
,,,,,,
5073000,1.2545196,576,71.6899,572.5738729,572.5738729,1
,,,,,,
5076000,1.2540168,473.2,71.406265,708.1141541,708.1141541,1
,,,,,,
5079000,1.2539519,432.625,72.50134,377.3345904,377.3345904,1
,,,,,,
5082000,1.2539519,435.5,72.947395,600.6013184,600.6013184,1
,,,,,,
5085000,1.2539519,713.25,72.65622,845.1008759,845.1008759,1
,,,,,,
5088000,1.2539519,734,72.753525,700.7384033,700.7384033,1
,,,,,,
5091000,1.2539518,603.25,69.86263,825.5370178,825.5370178,1
,,,,,,
5094000,1.2539518,586.2,72.11083,669.7359833,669.7359833,1
,,,,,,
5097000,1.2535362,486,72.20987,511.711683,511.711683,1
,,,,,,
5100000,1.2533494,684.6,71.82932,732.6980713,732.6980713,1
,,,,,,
5103000,1.2533494,573.25,72.265594,828.1343689,828.1343689,1
,,,,,,
5106000,1.2533494,619.3333333,73.03051,598.5013275,598.5013275,1
,,,,,,
5109000,1.2533494,360.1666667,72.741585,550.8785451,550.8785451,1
,,,,,,
5112000,1.2533494,612.6666667,71.351234,505.758606,505.758606,1
,,,,,,
5115000,1.2533494,572.25,72.8264,778.1556854,778.1556854,1
,,,,,,
5118000,1.2531205,540.1666667,72.96226,651.466334,651.466334,1
,,,,,,
5121000,1.2530481,612.5,73.37435,579.6232897,579.6232897,1
,,,,,,
5124000,1.2530478,606.25,73.98879,730.76297,730.76297,1
,,,,,,
5127000,1.2530481,635.2,71.65261,671.7871826,671.7871826,1
,,,,,,
5130000,1.253048,491.1666667,70.78887,599.2133611,599.2133611,1
,,,,,,
5133000,1.253048,448.8333333,72.04789,593.2286453,593.2286453,1
,,,,,,
5136000,1.253048,421.2857143,73.00826,487.9102238,487.9102238,1
,,,,,,
5139000,1.252187,616.8333333,74.351105,598.0616709,598.0616709,1
,,,,,,
5142000,1.2521163,402.3333333,71.985664,560.8267848,560.8267848,1
,,,,,,
5145000,1.2521163,451.75,74.81566,449.1831303,449.1831303,1
,,,,,,
5148000,1.2521163,450.2,73.217514,596.8755493,596.8755493,1
,,,,,,
5151000,1.2521163,483.8333333,74.6647,647.9329656,647.9329656,1
,,,,,,
5154000,1.2521163,539,72.20593,530.4358838,530.4358838,1
,,,,,,
5157000,1.2521164,460,72.78345,441.1191188,441.1191188,1
,,,,,,
5160000,1.2514689,505,74.42363,609.4778381,609.4778381,1
,,,,,,
5163000,1.2514157,519.5,74.390755,633.6260478,633.6260478,1
,,,,,,
5166000,1.2514156,471.1666667,73.13084,591.6913808,591.6913808,1
,,,,,,
5169000,1.2514156,366.625,71.21243,459.4895868,459.4895868,1
,,,,,,
5172000,1.2514155,438.8571429,75.532906,481.3397849,481.3397849,1
,,,,,,
5175000,1.2514156,460.5714286,76.14947,448.7159925,448.7159925,1
,,,,,,
5178000,1.2514156,462.8333333,72.81163,502.1760991,502.1760991,1
,,,,,,
5181000,1.2510815,989.3333333,75.37394,1107.966064,1107.966064,1
,,,,,,
5184000,1.251052,530.5,75.42981,689.624649,689.624649,1
,,,,,,
5187000,1.2510523,670.4,74.15262,751.8383484,751.8383484,1
,,,,,,
5190000,1.251052,653.75,75.59524,656.7373009,656.7373009,1
,,,,,,
5193000,1.2510519,498.1666667,74.555725,689.5477193,689.5477193,1
,,,,,,
5196000,1.2510521,999,77.704,942.4254557,942.4254557,1
,,,,,,
5199000,1.2510521,798,75.91611,920.5658264,920.5658264,1
,,,,,,
5202000,1.2507846,731.5,76.95897,865.6144028,865.6144028,1
,,,,,,
5205000,1.2507572,630.6,77.12795,758.4280457,758.4280457,1
,,,,,,
5208000,1.2507572,498.2,74.16213,540.9746674,540.9746674,1
,,,,,,
5211000,1.2507573,374.7777778,74.31074,516.7921872,516.7921872,1
,,,,,,
5214000,1.2507572,568.4,76.007454,602.8797791,602.8797791,1
,,,,,,
5217000,1.2507573,685,78.64543,799.4172607,799.4172607,1
,,,,,,
5220000,1.250755,355.2857143,74.230515,484.5294364,484.5294364,1
,,,,,,
5223000,1.250768,636.6,77.274216,690.5673096,690.5673096,1
,,,,,,
5226000,1.250768,719,77.591805,900.7550201,900.7550201,1
,,,,,,
5229000,1.2507682,492.8333333,73.85771,515.3292452,515.3292452,1
,,,,,,
5232000,1.2507681,636.2,77.22418,765.2210571,765.2210571,1
,,,,,,
5235000,1.2507681,855.5,79.305664,861.5995026,861.5995026,1
,,,,,,
5238000,1.250768,659,77.31471,700.6926117,700.6926117,1
,,,,,,
5241000,1.2506591,585.2,78.58908,729.7735718,729.7735718,1
,,,,,,
5244000,1.2502748,718.75,80.97519,868.2221985,868.2221985,1
,,,,,,
5247000,1.2502748,595,79.75948,812.6032349,812.6032349,1
,,,,,,
5250000,1.2502748,402.5,80.337814,433.4359093,433.4359093,1
,,,,,,
5253000,1.2502748,682.25,78.71627,689.6801605,689.6801605,1
,,,,,,
5256000,1.2502748,583.6,78.28706,793.1104248,793.1104248,1
,,,,,,
5259000,1.2502748,719.8,77.292114,789.0355591,789.0355591,1
,,,,,,
5262000,1.2498984,940.6666667,77.89972,1071.512594,1071.512594,1
,,,,,,
5265000,1.2496641,615.25,79.76646,948.4425964,948.4425964,1
,,,,,,
5268000,1.2496641,613,77.166336,602.5257156,602.5257156,1
,,,,,,
5271000,1.2496641,493.5714286,78.50625,597.5260577,597.5260577,1
,,,,,,
5274000,1.2496641,741.25,81.59755,744.4009094,744.4009094,1
,,,,,,
5277000,1.2496641,775.75,81.09276,983.837265,983.837265,1
,,,,,,
5280000,1.249664,782.25,81.34428,849.5432434,849.5432434,1
,,,,,,
5283000,1.2495464,571.25,79.25135,885.2665787,885.2665787,1
,,,,,,
5286000,1.2488432,700.8,83.2814,742.8402771,742.8402771,1
,,,,,,
5289000,1.2488434,404.4285714,77.10174,456.6533279,456.6533279,1
,,,,,,
5292000,1.2488433,700.5,82.270805,729.2606812,729.2606812,1
,,,,,,
5295000,1.2488432,661,79.00313,817.0557861,817.0557861,1
,,,,,,
5298000,1.2488433,876,81.02024,976.8590902,976.8590902,1
,,,,,,
5301000,1.2488433,719.75,82.03003,841.9714317,841.9714317,1
,,,,,,
5304000,1.2486483,751,81.57452,876.4801331,876.4801331,1
,,,,,,
5307000,1.248436,539.6,74.191956,755.6744713,755.6744713,1
,,,,,,
5310000,1.2484361,896.3333333,83.27746,882.5734456,882.5734456,1
,,,,,,
5313000,1.2484361,541.6666667,81.78784,637.6694285,637.6694285,1
,,,,,,
